m,t,r,sigma,price
0.9269929496813729,0.8029038574783791,0.09104876496839287,0.8569355356852281,0.2762627167371581
0.8229355535709229,0.7393026948912418,0.05888738006624747,0.0293424777084539,3.5319821800911845e-12
0.9893350017344981,0.973347814547042,0.08127473415966774,0.468701157751077,0.20948932531563302
1.084580632092735,1.0350960233045645,0.05237751279625108,0.07419933818812342,0.13846196519203346
0.8844913162640483,0.7434451836133988,0.08211958364819322,0.9699575158993788,0.2684678002804978
1.1603476639495982,0.6428138122930724,0.047653428669885846,0.9045438377434141,0.40554011668527223
1.0109099092164646,0.2766722688204505,0.09026766537057489,0.11235377683596179,0.04537139225716469
1.181785969007402,0.29760718276583803,0.02076465902736687,0.9285908021270675,0.32377342804398
1.1320683275164893,0.43158557823057,0.06012211653238518,0.283381641416213,0.18089178492505564
0.8823274332655665,0.9081310722644278,0.0789190621584365,0.4529488132209309,0.1318251227459344
0.8626675305540946,0.9062056533078382,0.05539546259109111,0.8623082693804586,0.2465822231817602
1.034932310661217,1.051658542876265,0.05782909770709163,0.9425088251517676,0.4152397005108917
0.8153813530781914,1.0715415897298988,0.07652470134092948,0.8994577762483577,0.2607907368715936
